step,epoch,metric,value
308,2,train/lr,9.979913974015949e-05
309,2,train/loss,2.062204360961914
309,2,train/lr,9.979540543572455e-05
310,2,train/loss,1.9567255973815918
310,2,train/lr,9.979163680817124e-05
311,2,train/loss,2.0632593631744385
311,2,train/lr,9.978783386009725e-05
312,2,train/loss,2.2145540714263916
312,2,train/lr,9.978399659412388e-05
313,2,train/loss,1.9900283813476562
313,2,train/lr,9.978012501289607e-05
314,2,train/loss,2.027820348739624
314,2,train/lr,9.977621911908243e-05
315,2,train/loss,2.137619972229004
315,2,train/lr,9.977227891537529e-05
316,2,train/loss,2.050516128540039
316,2,train/lr,9.97683044044905e-05
317,2,train/loss,2.1531004905700684
317,2,train/lr,9.976429558916763e-05
318,2,train/loss,2.1310627460479736
318,2,train/lr,9.976025247216991e-05
319,2,train/loss,2.2431442737579346
319,2,train/lr,9.975617505628419e-05
320,2,train/loss,2.039552688598633
320,2,train/lr,9.975206334432093e-05
321,2,train/loss,2.084765672683716
321,2,train/lr,9.97479173391143e-05
322,2,train/loss,2.079322338104248
322,2,train/lr,9.974373704352206e-05
323,2,train/loss,1.9709783792495728
323,2,train/lr,9.973952246042562e-05
324,2,train/loss,1.9048908948898315
324,2,train/lr,9.973527359272998e-05
325,2,train/loss,1.9837565422058105
325,2,train/lr,9.973099044336388e-05
326,2,train/loss,2.033745288848877
326,2,train/lr,9.972667301527956e-05
327,2,train/loss,2.0133767127990723
327,2,train/lr,9.972232131145298e-05
328,2,train/loss,2.0229413509368896
328,2,train/lr,9.971793533488369e-05
329,2,train/loss,1.9139060974121094
329,2,train/lr,9.971351508859488e-05
330,2,train/loss,2.0071659088134766
330,2,train/lr,9.970906057563331e-05
331,2,train/loss,2.076521873474121
331,2,train/lr,9.970457179906944e-05
332,2,train/loss,2.164461612701416
332,2,train/lr,9.97000487619973e-05
332,2,train/batches,331.0
332,2,train/compute_pct,99.88596331838501
332,2,train/compute_sec,26.825555471004918
332,2,train/data_wait_pct,0.114036681614984
332,2,train/data_wait_sec,0.03062589804176241
332,2,train/examples,5296.0
332,2,train/examples_per_sec,197.1985490872485
332,2,train/input_tokens,625993.0
332,2,train/peak_vram_gb,4.833143711090088
332,2,train/target_tokens,424718.0
332,2,train/tokens_per_sec,39123.61871412612
332,2,train/total_sec,26.85618136904668
332,2,train/epoch_loss,2.240236139369515
332,2,epoch2/batches,331.0
332,2,epoch2/compute_pct,99.88596331838501
332,2,epoch2/compute_sec,26.825555471004918
332,2,epoch2/data_wait_pct,0.114036681614984
332,2,epoch2/data_wait_sec,0.03062589804176241
332,2,epoch2/examples,5296.0
332,2,epoch2/examples_per_sec,197.1985490872485
332,2,epoch2/input_tokens,625993.0
332,2,epoch2/peak_vram_gb,4.833143711090088
332,2,epoch2/target_tokens,424718.0
332,2,epoch2/tokens_per_sec,39123.61871412612
332,2,epoch2/total_sec,26.85618136904668
332,2,val/bleu,0.8893442829762889
332,2,val/chrf,12.119637032406564
332,2,val/combined,3.2830671492551735
332,2,val/eval_peak_vram_gb,4.833143711090088
332,2,val/eval_samples_per_sec,6.1940776221341345
332,2,val/eval_seconds,96.38238918199204
332,2,val/eval_tokens_per_sec,2378.5258068995076
333,3,train/loss,2.155653715133667
333,3,train/lr,9.969549146753453e-05
334,3,train/loss,2.0342655181884766
334,3,train/lr,9.96908999188224e-05
335,3,train/loss,2.0932741165161133
335,3,train/lr,9.968627411902578e-05
336,3,train/loss,2.033665657043457
336,3,train/lr,9.968161407133317e-05
337,3,train/loss,2.201603889465332
337,3,train/lr,9.967691977895664e-05
338,3,train/loss,2.1592400074005127
338,3,train/lr,9.967219124513189e-05
339,3,train/loss,2.1924972534179688
339,3,train/lr,9.966742847311824e-05
340,3,train/loss,2.041422128677368
340,3,train/lr,9.966263146619857e-05
341,3,train/loss,2.0075385570526123
341,3,train/lr,9.965780022767937e-05
342,3,train/loss,1.9708163738250732
342,3,train/lr,9.965293476089072e-05
343,3,train/loss,1.923224925994873
343,3,train/lr,9.964803506918634e-05
344,3,train/loss,2.006751775741577
344,3,train/lr,9.964310115594347e-05
345,3,train/loss,2.0027947425842285
345,3,train/lr,9.963813302456297e-05
346,3,train/loss,2.007658004760742
346,3,train/lr,9.963313067846932e-05
347,3,train/loss,1.8390295505523682
347,3,train/lr,9.962809412111051e-05
348,3,train/loss,2.17250394821167
348,3,train/lr,9.96230233559582e-05
349,3,train/loss,2.077115297317505
349,3,train/lr,9.961791838650754e-05
