step,epoch,metric,value
322,2,train/loss,1.9669783115386963
322,2,train/lr,9.974373704352206e-05
323,2,train/loss,1.9639503955841064
323,2,train/lr,9.973952246042562e-05
324,2,train/loss,1.9557543992996216
324,2,train/lr,9.973527359272998e-05
325,2,train/loss,2.044126272201538
325,2,train/lr,9.973099044336388e-05
326,2,train/loss,1.8314378261566162
326,2,train/lr,9.972667301527956e-05
327,2,train/loss,1.9606447219848633
327,2,train/lr,9.972232131145298e-05
328,2,train/loss,1.8558056354522705
328,2,train/lr,9.971793533488369e-05
329,2,train/loss,1.9919146299362183
329,2,train/lr,9.971351508859488e-05
330,2,train/loss,2.006190061569214
330,2,train/lr,9.970906057563331e-05
331,2,train/loss,2.103827714920044
331,2,train/lr,9.970457179906944e-05
332,2,train/loss,2.1252288818359375
332,2,train/lr,9.97000487619973e-05
332,2,train/batches,331.0
332,2,train/compute_pct,99.92474856643618
332,2,train/compute_sec,31.323780766426353
332,2,train/data_wait_pct,0.07525143356382431
332,2,train/data_wait_sec,0.023589345393702388
332,2,train/examples,5296.0
332,2,train/examples_per_sec,168.9455919622123
332,2,train/input_tokens,910581.0
332,2,train/peak_vram_gb,4.83983039855957
332,2,train/target_tokens,424720.0
332,2,train/tokens_per_sec,42596.90670180023
332,2,train/total_sec,31.347370111820055
332,2,train/epoch_loss,2.201729927178236
332,2,epoch2/batches,331.0
332,2,epoch2/compute_pct,99.92474856643618
332,2,epoch2/compute_sec,31.323780766426353
332,2,epoch2/data_wait_pct,0.07525143356382431
332,2,epoch2/data_wait_sec,0.023589345393702388
332,2,epoch2/examples,5296.0
332,2,epoch2/examples_per_sec,168.9455919622123
332,2,epoch2/input_tokens,910581.0
332,2,epoch2/peak_vram_gb,4.83983039855957
332,2,epoch2/target_tokens,424720.0
332,2,epoch2/tokens_per_sec,42596.90670180023
332,2,epoch2/total_sec,31.347370111820055
332,2,val/bleu,1.2082961207499567
332,2,val/chrf,13.907049801280591
332,2,val/combined,4.099248019571857
332,2,val/eval_peak_vram_gb,4.83983039855957
332,2,val/eval_samples_per_sec,6.2984549266042995
332,2,val/eval_seconds,94.78515079600038
332,2,val/eval_tokens_per_sec,2418.606691816051
333,3,train/loss,2.029723644256592
333,3,train/lr,9.969549146753453e-05
334,3,train/loss,2.0151610374450684
334,3,train/lr,9.96908999188224e-05
335,3,train/loss,2.023545503616333
335,3,train/lr,9.968627411902578e-05
336,3,train/loss,2.0675086975097656
336,3,train/lr,9.968161407133317e-05
337,3,train/loss,1.969946265220642
337,3,train/lr,9.967691977895664e-05
338,3,train/loss,2.0568013191223145
338,3,train/lr,9.967219124513189e-05
339,3,train/loss,1.9768154621124268
339,3,train/lr,9.966742847311824e-05
340,3,train/loss,1.8153377771377563
340,3,train/lr,9.966263146619857e-05
341,3,train/loss,2.0072593688964844
341,3,train/lr,9.965780022767937e-05
342,3,train/loss,1.836883544921875
342,3,train/lr,9.965293476089072e-05
343,3,train/loss,2.058318614959717
343,3,train/lr,9.964803506918634e-05
344,3,train/loss,2.096787214279175
344,3,train/lr,9.964310115594347e-05
345,3,train/loss,1.906179666519165
345,3,train/lr,9.963813302456297e-05
346,3,train/loss,2.1495776176452637
346,3,train/lr,9.963313067846932e-05
347,3,train/loss,1.9685516357421875
347,3,train/lr,9.962809412111051e-05
348,3,train/loss,1.9310551881790161
348,3,train/lr,9.96230233559582e-05
349,3,train/loss,1.8885507583618164
